API Number,Well Name,Well Number,qtrqtr,sec,twp,range,lat,long,Elevation,Facility_type,Facility_status,fluid_type,max_wat_inj_press,max_inj_volume,not_injector_date,Formation_code,Formation,TopPeforation,BottomPerforation,NumberPerforations,PerforationSize,MeasuredDepth,TrueVerticalDepth,MeasuredPlugBackDepth,TrueVerticalPlugBackDepth,TopPerforationSubSea,BottomPerforationSubSea
05-001-05195-00,MIDDLEMIST                         ,C-3            ,SWNW,29,2S,57W,39.849226,-103.794237,4686,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1462,,00:00.0,JSND  ,J SAND                                            ,5446,5476,80,,5534,,0,,-760,-790
05-125-11298-00,MILDRED SOUTH WDW                  ,15-Feb,SWSE,2,3S,46W,39.81804,-102.48914,4043,UIC DISPOSAL,SI,PRODUCED WATER        ,620,30909571,,LKTA  ,LAKOTA                                            ,3501,3598,320,0.34,3828,,3766,,542,445
05-125-11298-00,MILDRED SOUTH WDW                  ,15-Feb,SWSE,2,3S,46W,39.81804,-102.48914,4043,UIC DISPOSAL,SI,PRODUCED WATER        ,620,30909571,,MRSN  ,MORRISON                                          ,3702,3720,72,0.43,3828,,3766,,341,323
05-001-06084-00,DOUBLE BAR O                       ,18-Feb,NESE,18,1S,60W,39.96221,-104.13462,4828,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,2350,,,DSND  ,D SAND                                            ,6438,6443,,,6595,6595,6532,,-1610,-1615
05-001-06094-00,UPRR-SANDEN-EHN                    ,17-Jan,SWSW,17,1S,60W,39.95881,-104.13055,4832,UIC ENHANCED RECOVERY,SI,PRODUCED WATER        ,2350,,,DSND  ,D SAND                                            ,6434,6440,,,6593,0,6449,,-1602,-1608
05-001-05223-00,MIDDLEMIST                         ,E-1            ,NENW,29,2S,57W,39.854676,-103.792026,4709,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1460,,00:00.0,JSND  ,J SAND                                            ,5482,5492,60,,5541,,0,,-773,-783
05-001-06071-00,DOUBLE BAR O                       ,1,SWSE,18,1S,60W,39.958763,-104.139218,4837,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,2350,,00:00.0,DSND  ,D SAND                                            ,6448,6455,28,,6610,6610,6479,,-1611,-1618
05-125-11177-00,BROPHY WDW                         ,42-13 4N46W    ,SENE,13,4N,46W,40.317923,-102.455947,3899,UIC DISPOSAL,IJ,PRODUCED WATER        ,648,8520429,,MRSN  ,MORRISON                                          ,3884,3918,1236,0.52,4400,,4318,,15,-19
05-125-11300-00,KGA                                ,13-12D         ,NWSW,13,3N,45W,40.22688,-102.35798,3800,UIC DISPOSAL,IJ,PRODUCED WATER        ,750,44064463,,LKTA  ,LAKOTA                                            ,3668,3711,172,0.45,4200,,4160,,132,89
05-009-06393-00,S E CAMPO UNIT                     ,601W           ,NWNW,1,35S,46W,37.031234,-102.559126,4172,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,986,,,LNSNG ,LANSING                                           ,3994,4000,24,0.5,4315,0,4264,,178,172
05-125-08873-00,GODSEY WATER DISPOSAL WELL         ,12-Feb,NENE,12,2S,46W,39.90152,-102.4707,4001,UIC DISPOSAL,IJ,PRODUCED WATER        ,675,15793475,,MRSN  ,MORRISON                                          ,4040,4121,320,0.48,4250,,4219,,-39,-120
05-009-06089-00,STATE                              ,1,SWSE,36,34S,43W,37.034566,-102.221699,3665,UIC DISPOSAL,DA,PRODUCED WATER        ,670,,00:00.0,RDCV  ,RED CAVE                                          ,,,,,5002,5002,1686,,,
05-009-06441-00,TSRU                               ,1001W          ,NWSW,12,35S,46W,37.0097,-102.55943,4150,UIC ENHANCED RECOVERY,SI,PRODUCED WATER        ,780,,00:00.0,LNSNG ,LANSING                                           ,3948,3956,,,4200,4200,4155,,202,194
05-009-06376-00,S E CAMPO UNIT                     ,402W           ,NWNE,2,35S,46W,37.030923,-102.567803,4235,UIC ENHANCED RECOVERY,PR,PRODUCED WATER        ,995,,,LNSNG ,LANSING                                           ,4030,4042,48,0.5,5126,0,4073,,205,193
05-009-06372-00,FRANCES                            ,02-Jan,SENW,2,34S,43W,37.107105,-102.237609,3917,UIC DISPOSAL,PA,PRODUCED WATER        ,1090,,00:00.0,MRTN  ,MARMATON                                          ,,,,,4172,4172,4172,,,
05-009-06445-00,TSRU                               ,601W           ,NWNW,12,35S,46W,37.01586,-102.55871,4169,UIC ENHANCED RECOVERY,SI,PRODUCED WATER        ,780,,,LNSNG ,LANSING                                           ,3945,3954,,,4210,4210,4156,,224,215
05-009-06458-00,TSRU                               ,701W           ,SWNE,11,35S,46W,37.01317,-102.56727,4159,UIC ENHANCED RECOVERY,SI,PRODUCED WATER        ,750,,00:00.0,LNSNG ,LANSING                                           ,3678,3979,,,4240,4240,4200,,481,180
05-009-06532-00,S E CAMPO UNIT                     ,304W           ,SESE,35,34S,46W,37.034576,-102.56342,4193,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,1000,,,LNSNG ,LANSING                                           ,4056,4068,48,0.5,4253,0,4213,,137,125
05-009-06372-00,FRANCES                            ,02-Jan,SENW,2,34S,43W,37.107105,-102.237609,3917,UIC DISPOSAL,PA,PRODUCED WATER        ,1090,,00:00.0,WBNS  ,WABAUNSEE                                         ,,,,,4172,4172,4172,,,
05-009-06379-00,MAYBERRY                           ,3,SWNW,10,34S,41W,37.099955,-102.047444,3610,UIC DISPOSAL,PA,PRODUCED WATER        ,161,,00:00.0,RDCV  ,RED CAVE                                          ,1376,1386,,,4900,0,0,,2234,2224
05-009-06380-00,KEARLEY                            ,A-3            ,SENW,2,35S,46W,37.027295,-102.572319,4203,UIC DISPOSAL,PA,PRODUCED WATER        ,780,,00:00.0,LNSNG ,LANSING                                           ,,,,,5500,5500,4005,,,
05-125-08172-00,ALLISON WDW                        ,41-6           ,NENE,6,2S,43W,39.91919,-102.22375,3827,UIC DISPOSAL,IJ,PRODUCED WATER        ,514,,,LKTA  ,LAKOTA                                            ,3085,3164,140,,3419,3419,3389,3389,742,663
05-125-08172-00,ALLISON WDW                        ,41-6           ,NENE,6,2S,43W,39.91919,-102.22375,3827,UIC DISPOSAL,IJ,PRODUCED WATER        ,514,,,MRSN  ,MORRISON                                          ,3230,3275,116,,3419,3419,3389,3389,597,552
05-125-08200-00,BAGLEY                             ,12-Jul,NENE,12,2S,46W,39.901711,-102.470695,3997,UIC DISPOSAL,PA,PRODUCED WATER        ,600,6630000,00:00.0,NBRR  ,NIOBRARA                                          ,2302,2322,40,0.38,,2491,,2417,1695,1675
05-009-06401-00,BACA-FEDERAL                       ,Feb-36,SESW,36,34S,46W,37.034135,-102.554669,4203,UIC DISPOSAL,PA,PRODUCED WATER        ,950,,00:00.0,LNSNG ,LANSING                                           ,,,,,4400,4400,4235,,,
05-001-06269-00,COLOMEADOW FARMS                   ,5,NWSW,32,3S,61W,39.744085,-104.24478,5152,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1845,,00:00.0,JSND  ,J SAND                                            ,6928,6942,28,,7020,7020,6979,,-1776,-1790
05-001-06276-00,UPRR-EHN                           ,43-17          ,NESE,17,1S,60W,39.96216,-104.11608,4821,UIC ENHANCED RECOVERY,PR,PRODUCED WATER        ,2350,,00:00.0,DSND  ,D SAND                                            ,6373,6390,18,,6580,6580,6544,,-1552,-1569
05-007-05179-00,LUCHINI WATER DISPOSAL(EPA)        ,1,NESW,12,32N,6W,37.029068,-107.454968,6257,UIC DISPOSAL,SI,PRODUCED WATER        ,1548,,,MVRD  ,MESAVERDE                                         ,5178,5767,152,,8070,0,5815,,1079,490
05-001-07681-00,PONCHO J SAND UNIT                 ,13,SWSW,34,3S,59W,39.742016,-103.980642,4989,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1611,,00:00.0,JSND  ,J SAND                                            ,6010,6034,56,0.38,6180,6180,6123,,-1021,-1045
05-001-07682-00,PONCHO J SAND UNIT                 ,14,SWSE,34,3S,59W,39.742056,-103.971711,5052,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1624,,00:00.0,JSND  ,J SAND                                            ,6030,6084,200,0.4,6200,6200,6155,,-978,-1032
05-001-07683-00,PONCHO J SAND UNIT                 ,15,NESE,34,3S,59W,39.745376,-103.966701,5042,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1623,,00:00.0,JSND  ,J SAND                                            ,6038,6079,164,0.38,6220,6220,6168,,-996,-1037
05-001-07684-00,PONCHO J SAND UNIT                 ,16,SWNE,34,3S,59W,39.748536,-103.970961,5034,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1624,,00:00.0,JSND  ,J SAND                                            ,6028,6082,168,0.38,6203,6203,6153,,-994,-1048
05-001-07690-00,NOONEN RANCH                       ,4,NWSE,18,3S,58W,39.788756,-103.91355,5083,UIC DISPOSAL,PA,PRODUCED WATER        ,1850,,00:00.0,JSND  ,J SAND                                            ,6059,6066,,,6150,,6089,,-976,-983
05-007-06307-00,TIERRA PIEDRA 33-5 (EPA)           ,#15-1 SWD      ,NWNW,15,33N,5W,37.11102,-107.38548,6226,UIC DISPOSAL,DG,PRODUCED WATER        ,1340,,,CLMN  ,COALMONT                                          ,,,,,7760,,5865,,,
05-009-06014-00,ROLLINS-RUTHERFORD  E              ,1-5-WD         ,Lot 18,5,31S,44W,37.377778,-102.408889,4100,UIC DISPOSAL,PA,PRODUCED WATER        ,389,,00:00.0,GLRT  ,GLORIETA                                          ,1406,1458,13,,5838,0,1720,,2694,2642
05-009-06028-00,MAYBERRY                           ,2-SWD          ,SWNW,10,34S,41W,37.099955,-102.051974,3603,UIC DISPOSAL,PA,PRODUCED WATER        ,270,,00:00.0,GLRT  ,GLORIETA                                          ,,,,,4500,0,1243,,,
05-009-06309-00,MCKINLEY                           ,1-20-WD        ,SENE,20,33S,43W,37.156613,-102.279001,3970,UIC DISPOSAL,IJ,PRODUCED WATER        ,821,,,WBNS  ,WABAUNSEE                                         ,3064,3068,,,3400,,3164,,906,902
05-017-06426-00,PELTON HEIRS                       ,C-1            ,NESW,26,13S,44W,38.89058,-102.30781,4182,UIC DISPOSAL,IJ,PRODUCED WATER        ,904,,,WRSW  ,WARSAW                                            ,,,,,5428,,,,,
05-017-06439-00,ARCHER SWD                         ,Jan-32,NWNW,32,12S,44W,38.971164,-102.369896,4360,UIC DISPOSAL,PA,PRODUCED WATER        ,1375,,00:00.0,ABCK  ,ARBUCKLE                                          ,,,,,5838,,,,,
05-009-40000-00,FLANK                              ,1-SWD          ,SENE,5,34S,42W,37.11421,-102.18228,3802,UIC DISPOSAL,IJ,PRODUCED WATER        ,980,,,KEYES ,KEYES                                             ,4954,4970,,,5070,0,5040,,-1152,-1168
05-017-06076-00,NELSON                             ,20-Feb,SWNE,20,13S,44W,38.907635,-102.358905,4225,UIC DISPOSAL,PA,PRODUCED WATER        ,1430,,00:00.0,SPGN  ,SPERGEN                                           ,5340,5348,,,5473,,5351,,-1115,-1123
05-017-06080-00,UPRR-STEVENS                       ,42-1           ,SENE,1,15S,45W,38.778217,-102.390575,4268,UIC DISPOSAL,PA,PRODUCED WATER        ,1495,,00:00.0,ABCK  ,ARBUCKLE                                          ,,,,,5601,,,,,
05-017-06081-00,UPRR-MILLER*B D                    ,1-SWD          ,NWNE,7,15S,44W,38.767267,-102.376244,4246,UIC DISPOSAL,PA,PRODUCED WATER        ,1000,,00:00.0,WROSG ,WARSAW-OSAGE                                      ,,,,,5407,,0,,,
05-017-06093-00,GOLDEN SPIKE SWD                   ,2,NESE,12,16S,45W,38.678358,-102.404245,4332,UIC DISPOSAL,DA,PRODUCED WATER        ,1642,,00:00.0,ABCK  ,ARBUCKLE                                          ,,,,,6150,0,0,,,
05-017-06093-00,GOLDEN SPIKE SWD                   ,2,NESE,12,16S,45W,38.678358,-102.404245,4332,UIC DISPOSAL,DA,PRODUCED WATER        ,1642,,00:00.0,KDRK  ,KINDERHOOK                                        ,,,,,6150,0,0,,,
05-017-06563-00,STATE-DECHANT                      ,Jan-36,NWNW,36,13S,47W,38.879644,-102.627703,4334,UIC DISPOSAL,PA,PRODUCED WATER        ,1400,,00:00.0,MRRW  ,MORROW                                            ,,,,,5459,5459,5426,,,
05-017-06563-00,STATE-DECHANT                      ,Jan-36,NWNW,36,13S,47W,38.879644,-102.627703,4334,UIC DISPOSAL,PA,PRODUCED WATER        ,1400,,00:00.0,STLS  ,ST LOUIS                                          ,,,,,5459,5459,5426,,,
05-017-06583-00,MPU                                ,22-34          ,SENW,34,13S,48W,38.875692,-102.771073,4348,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,0,,,MRRWB ,MORROW B                                          ,5383,5386,12,,5550,5550,0,,-1035,-1038
05-017-06118-00,CHAMPLIN 124 AMOCO B               ,1-WD           ,SWSE,29,13S,44W,38.886035,-102.358825,4333,UIC DISPOSAL,DA,PRODUCED WATER        ,1560,,00:00.0,ABCK  ,ARBUCKLE                                          ,,,,,5901,,,,,
05-017-06118-00,CHAMPLIN 124 AMOCO B               ,1-WD           ,SWSE,29,13S,44W,38.886035,-102.358825,4333,UIC DISPOSAL,DA,PRODUCED WATER        ,1560,,00:00.0,OSAGE ,OSAGE                                             ,,,,,5901,,,,,
05-017-06659-00,WHITE 'AG'                         ,3,SENW,24,14S,42W,38.82221,-102.064959,3880,UIC DISPOSAL,IJ,PRODUCED WATER        ,1060,,,TOPK  ,TOPEKA                                            ,3976,3985,18,,5240,,4136,,-96,-105
05-017-06662-00,ARAPAHOE UNIT                      ,137 (14-26)    ,SWSW,26,14S,42W,38.80055,-102.088499,3913,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,851,,,MRRW  ,MORROW                                            ,5095,5120,4,0.4,5250,,5188,,-1182,-1207
05-017-06698-00,ARAPAHOE UNIT                      ,126 (14-30)    ,SWSW,30,14S,41W,38.799258,-102.051465,3882,UIC ENHANCED RECOVERY,PA,PRODUCED WATER        ,1113,,00:00.0,MRRW  ,MORROW                                            ,5132,5137,10,0.38,5300,,5255,,-1250,-1255
05-017-06126-00,HISS SANDERS                       ,1-WD           ,SWNE,30,13S,44W,38.892635,-102.377145,4287,UIC DISPOSAL,PA,PRODUCED WATER        ,1460,,00:00.0,ABCK  ,ARBUCKLE                                          ,,,,,5821,,5784,,,
05-017-06334-00,PROPES PFEIFER                     ,2-23 SWD       ,SWSW,32,12S,44W,38.966594,-102.369076,4312,UIC DISPOSAL,PA,PRODUCED WATER        ,1375,,00:00.0,ATOK  ,ATOKA                                             ,,,,,5739,,5697,,,
05-017-06715-00,FRONTERA UPPER SAND UNIT           ,01-Apr,SWSW,7,15S,41W,38.75667,-102.05211,3946,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,0,,,MRRWA ,MORROW A                                          ,5117,5135,73,0.4,5430,,5380,,-1171,-1189
05-017-06717-00,GRAYS STATE 24-36                  ,5,SESW,36,12S,51W,38.954178,-103.062896,4750,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,0,,,MRRW  ,MORROW                                            ,6136,6206,,,6340,,6217,,-1386,-1456
05-017-06737-00,ARAPAHOE UNIT                      ,151 (43-21)    ,NESE,21,14S,42W,38.818424,-102.111542,3952,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,1124,,,MRRW  ,MORROW                                            ,5182,5196,56,,5301,,5200,,-1230,-1244
05-017-06739-00,ARAPAHOE UNIT                      ,128 (34-25)    ,SWSE,25,14S,42W,38.800094,-102.06005,3887,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,600,,,MRRW  ,MORROW                                            ,5107,5124,35,0.46,5240,,5180,,-1220,-1237
05-017-06772-00,ARAPAHOE UNIT                      ,130(14-25)     ,SWSW,25,14S,42W,38.800338,-102.069481,3897,UIC ENHANCED RECOVERY,PR,PRODUCED WATER        ,1104,,00:00.0,MRRW  ,MORROW                                            ,5088,5102,56,0.36,5213,,5162,,-1191,-1205
05-017-06777-00,FRONTERA UNIT 42-12                ,3,SENE,12,15S,42W,38.763424,-102.055921,3937,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,3254,,,MRRWB ,MORROW B                                          ,,,,,5345,,0,,,
05-017-06778-00,FRONTERA UNIT 31-24                ,23,NWNE,24,15S,42W,38.738006,-102.060819,3955,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,0,,,MRRWB ,MORROW B                                          ,5144,5196,,,5350,0,5175,,-1189,-1241
05-017-06784-00,ARAPAHOE UNIT                      ,146(23-22)     ,NESW,22,14S,42W,38.818379,-102.102152,3932,UIC ENHANCED RECOVERY,TA,PRODUCED WATER        ,1121,,00:00.0,MRRW  ,MORROW                                            ,,,,,5323,,5290,,,
05-017-06793-00,ARAPAHOE UNIT                      ,123(21-21)     ,NENW,31,14S,41W,38.794869,-102.048341,3878,UIC ENHANCED RECOVERY,IJ,PRODUCED WATER        ,675,,,MRRW  ,MORROW                                            ,5134,5142,33,0.46,5270,,5190,,-1256,-1264
05-017-06334-00,PROPES PFEIFER                     ,2-23 SWD       ,SWSW,32,12S,44W,38.966594,-102.369076,4312,UIC DISPOSAL,PA,PRODUCED WATER        ,1375,,00:00.0,CRKE  ,CHEROKEE K                                        ,,,,,5739,,5697,,,
05-017-06344-00,KLEISEN                            ,1,NWNW,6,14S,44W,38.867455,-102.386585,4344,UIC DISPOSAL,PA,PRODUCED WATER        ,1480,,00:00.0,OSAGE ,OSAGE                                             ,,,,,5546,5546,0,,,
05-017-06243-00,CHAMPLIN PETERSON                  ,1,SESW,29,13S,49W,38.881533,-102.914912,4484,UIC DISPOSAL,PA,PRODUCED WATER        ,1600,,00:00.0,ABCK  ,ARBUCKLE                                          ,5707,5717,40,,6015,6015,0,,-1223,-1233
05-017-06245-00,LOWE                               ,12-Jul,SENW,12,16S,45W,38.681802,-102.413502,4357,UIC DISPOSAL,IJ,PRODUCED WATER        ,496,,,ABCK  ,ARBUCKLE                                          ,5600,5740,,,5740,,5740,,-1243,-1383
05-017-06248-00,CHAMPLIN 205 AMOCO A               ,1,SWSW,23,15S,46W,38.72459,-102.53347,4439,UIC DISPOSAL,SI,PRODUCED WATER        ,479,,,OSAGE ,OSAGE                                             ,,,,,5730,0,5695,,,
05-017-06367-00,MOCKELMANN                         ,10-13-WD       ,SWSW,10,16S,46W,38.672887,-102.56387,4208,UIC DISPOSAL,PA,PRODUCED WATER        ,898,,00:00.0,MSSP  ,MISSISSIPPIAN                                     ,5270,5382,159,,5556,0,5316,,-1062,-1174
05-009-40001-00,FLANK                              ,2-SWD          ,SENE,5,34S,42W,37.11421,-102.18264,3802,UIC DISPOSAL,IJ,PRODUCED WATER        ,1050,,,MRTN  ,MARMATON                                          ,,,,,4058,0,4028,,,
